Logfile created on : 03/09/2020 at 16:19:09 by ByeongJoo

DATE;TIME;USER;TYPE;PREFIX;NUMBER;SAMPLE NAME;SAMPLE THICKNESS;RESOLUTION;EXPOSURE TIME;BEAMSTOP POSITION;COMMENT;X;Z;Psi;COMMENT;

03/09/2020;16:29:39.328;ByeongJoo;MAPPING;mapping;00036;null;null;MR;10.0;OUT;;0.9820096756975782;-0.8129925989365747;0.0;
03/09/2020;16:29:56.869;ByeongJoo;MAPPING;mapping;00037;null;null;MR;10.0;OUT;;1.0820096756975783;-0.8129925989365747;0.0;
03/09/2020;16:30:15.227;ByeongJoo;MAPPING;mapping;00038;null;null;MR;10.0;OUT;;1.1820096756975782;-0.8129925989365747;0.0;
03/09/2020;16:30:32.741;ByeongJoo;MAPPING;mapping;00039;null;null;MR;10.0;OUT;;1.2820096756975783;-0.8129925989365747;0.0;
03/09/2020;16:30:49.449;ByeongJoo;MAPPING;mapping;00040;null;null;MR;10.0;OUT;;1.3820096756975782;-0.8129925989365747;0.0;
03/09/2020;16:31:06.783;ByeongJoo;MAPPING;mapping;00041;null;null;MR;10.0;OUT;;1.4820096756975782;-0.8129925989365747;0.0;
03/09/2020;16:31:23.281;ByeongJoo;MAPPING;mapping;00042;null;null;MR;10.0;OUT;;1.5820096756975783;-0.8129925989365747;0.0;
03/09/2020;16:31:40.604;ByeongJoo;MAPPING;mapping;00043;null;null;MR;10.0;OUT;;1.6820096756975784;-0.8129925989365747;0.0;
03/09/2020;16:31:57.384;ByeongJoo;MAPPING;mapping;00044;null;null;MR;10.0;OUT;;1.782009675697578;-0.8129925989365747;0.0;
03/09/2020;16:32:17.566;ByeongJoo;MAPPING;mapping;00045;null;null;MR;10.0;OUT;;0.7820096756975783;-0.7129925989365747;0.0;
03/09/2020;16:32:34.757;ByeongJoo;MAPPING;mapping;00046;null;null;MR;10.0;OUT;;0.8820096756975782;-0.7129925989365747;0.0;
03/09/2020;16:32:51.315;ByeongJoo;MAPPING;mapping;00047;null;null;MR;10.0;OUT;;0.9820096756975782;-0.7129925989365747;0.0;
03/09/2020;16:33:08.604;ByeongJoo;MAPPING;mapping;00048;null;null;MR;10.0;OUT;;1.0820096756975783;-0.7129925989365747;0.0;
